MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
120,3,3.871201010907891,8.738735461363474,1,2,0,1,1,0,0,21,2,1,4,3,8,5,3,3,2,0,4,3,2,176.0,2,3,4,3,3,1,6,863,5,0,461,1324,2,4,1,3,7.188412736496954,0,0,7.188412736496954,1,0,2,0,2,1,2,6,4,1,4,4,3.0,3,2,550,2,3,2,192,38,0,0,0,0,0,4,2,0,12,2,3,12.445089546000673,1,1,1
60,3,4.174387269895637,9.106977858981029,1,2,1,1,1,0,0,13,2,1,3,5,7,5,0,0,2,0,10,10,1,0.0,2,3,4,3,3,3,5,0,5,0,728,728,2,4,1,3,6.590301048196686,728,0,7.283448228756631,0,0,2,1,3,1,2,8,4,1,4,4,0.0,3,2,400,2,3,2,100,24,0,0,0,0,0,4,2,0,7,3,4,12.09815330331068,1,1,1
20,3,4.23410650459726,8.876544550558378,1,2,1,1,1,0,0,6,2,1,3,3,5,7,42,42,0,0,6,5,0,41.0,1,3,4,2,3,1,5,0,5,0,876,876,2,2,1,3,6.806829360392176,0,0,6.806829360392176,0,0,1,0,3,1,1,6,4,0,1,4,42.0,1,1,408,2,3,2,0,0,0,0,0,0,0,2,2,0,12,2,0,11.607326140391713,1,1,1
30,3,4.02535169073515,8.326032685955079,1,2,1,1,1,0,0,3,2,1,3,3,3,6,73,5,0,0,10,10,1,0.0,2,3,2,2,3,1,5,0,5,0,270,270,2,3,1,3,6.591673732008658,0,0,6.591673732008658,0,0,1,0,2,1,1,5,0,0,1,0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,7,2,3,10.858998997563564,1,1,1
50,0,4.189654742026425,9.072456664612796,1,1,0,3,1,0,1,0,2,1,3,1,4,7,110,60,0,0,4,3,1,0.0,1,3,3,2,3,2,5,0,5,0,859,859,2,3,1,3,6.755768921984255,319,0,7.071573364211532,0,0,1,0,2,1,1,7,4,0,1,2,46.0,2,1,384,2,3,0,68,0,98,0,0,0,0,4,2,0,1,2,0,11.540307141711446,1,1,1
120,3,3.6888794541139363,8.449128460502108,1,2,1,3,1,0,0,20,2,1,4,3,8,5,20,19,0,0,6,5,1,0.0,2,3,4,3,3,2,6,767,5,0,461,1228,2,3,1,3,7.113142108707088,0,0,7.113142108707088,1,0,2,0,2,1,2,5,4,1,4,4,20.0,3,2,472,2,3,2,168,120,0,0,0,0,0,4,2,0,10,2,3,12.14950229404178,1,1,1
190,3,4.0943445622221,9.19755903761145,1,2,0,1,1,0,0,3,4,1,0,3,4,5,36,36,0,0,6,5,2,160.0,1,3,2,2,3,3,4,789,5,0,171,960,1,2,0,3,6.866933284461882,0,0,6.866933284461882,1,0,1,0,3,1,1,6,4,0,1,2,36.0,1,2,576,2,3,2,0,288,0,0,0,0,0,4,2,0,5,2,3,11.76756768334381,1,1,1
60,3,4.23410650459726,9.511703431483827,1,2,1,1,1,4,0,6,3,1,3,5,6,8,34,5,0,0,6,7,2,289.0,2,3,2,2,3,1,6,533,5,0,192,725,2,4,1,3,6.586171654854675,754,0,7.2991214627108,0,0,2,1,3,1,2,6,4,0,1,4,34.0,2,2,475,2,3,2,0,44,0,0,0,0,0,4,2,0,3,2,3,11.779128505744886,1,1,1
20,3,4.356708826689592,9.224243277145174,1,2,0,1,1,0,0,12,2,1,3,3,6,5,35,35,2,0,6,5,2,174.0,1,3,2,3,3,1,5,0,5,0,1064,1064,2,2,1,3,7.2078598714324755,0,0,7.2078598714324755,0,0,2,0,3,1,1,7,4,1,3,4,35.0,2,2,478,2,3,2,0,0,0,0,0,0,0,2,2,0,8,2,3,12.013700752882718,1,1,1
70,1,4.0943445622221,9.287301413112312,1,0,0,0,1,0,0,4,2,1,3,5,7,8,117,9,0,0,2,10,1,0.0,1,2,1,2,3,1,5,0,5,0,718,718,2,4,1,3,7.362645270417825,978,0,7.845416036592485,0,0,1,1,3,1,1,8,4,0,1,2,11.0,1,2,704,2,3,1,0,48,143,0,0,0,0,4,2,0,7,2,3,11.979799201207037,1,1,1
20,3,4.382026634673881,9.210340371976184,1,2,0,1,1,0,0,12,2,1,3,3,5,6,35,8,0,0,6,5,1,0.0,1,3,2,3,3,1,2,1084,5,0,92,1176,2,3,1,3,7.071573364211532,0,0,7.071573364211532,0,1,1,1,3,1,2,5,4,1,2,4,35.0,1,2,439,2,3,2,224,0,0,0,0,0,0,2,2,0,11,2,3,11.964001084330445,1,1,1
60,3,4.564348191467836,9.263122557415151,1,2,0,1,1,0,0,22,2,1,3,5,7,5,15,14,2,0,2,6,2,651.0,2,3,4,3,3,4,6,1173,5,0,138,1311,2,4,1,3,7.1891677384203225,1093,0,7.790696031174738,1,0,2,1,3,1,2,9,4,1,3,4,15.0,2,3,983,2,3,2,250,154,216,0,0,0,0,4,2,0,8,2,3,12.739637756265655,1,1,1
20,3,4.23410650459726,9.20230820027892,1,2,1,1,1,0,0,14,2,1,3,3,5,6,37,37,0,0,6,7,1,0.0,1,3,2,3,3,4,4,523,5,0,448,971,2,2,1,3,6.878326468291325,0,0,6.878326468291325,0,0,1,1,3,1,1,5,4,1,0,4,37.0,1,1,300,2,3,2,0,0,0,0,0,0,0,4,2,0,5,2,3,11.763684183317412,1,1,1
120,3,4.23410650459726,8.789203094473724,1,2,1,2,1,4,1,20,2,1,3,3,8,5,21,21,0,0,6,5,1,0.0,2,3,4,3,3,4,6,1148,5,0,594,1742,2,2,1,3,7.462789157412448,0,0,7.462789157412448,1,0,2,0,2,1,2,5,4,1,3,4,21.0,2,2,564,2,3,2,114,28,234,0,0,0,0,4,2,0,12,2,3,12.524526376648708,1,1,1
120,1,4.23410650459726,8.395251520610994,1,2,0,1,1,0,0,14,2,1,4,3,6,5,6,6,0,0,10,10,2,169.0,2,3,4,3,3,3,6,662,5,0,186,848,2,4,1,3,6.742880635791903,0,0,6.742880635791903,1,0,1,0,1,1,2,3,4,0,1,4,6.0,2,2,420,2,3,2,160,0,0,0,0,0,0,4,2,0,5,2,3,11.870599909242044,1,1,1
20,3,4.248495242049359,9.002085433155724,1,2,0,1,1,0,0,8,2,1,3,3,4,7,39,39,0,0,4,3,1,0.0,1,2,2,2,3,1,4,191,5,0,673,864,2,4,1,3,6.761572768804055,0,0,6.761572768804055,0,0,1,0,3,1,1,5,4,0,1,2,15.0,1,2,463,2,3,2,0,0,0,0,0,0,0,4,2,0,7,2,3,11.732060994886899,1,1,1
50,3,4.0943445622221,9.008468955937513,1,2,0,1,1,0,0,5,2,1,3,1,4,6,54,36,0,0,4,3,1,0.0,1,3,4,2,3,1,5,0,5,0,941,941,2,4,1,3,6.904750769961838,473,0,7.293017679772782,0,0,2,0,4,1,1,7,4,0,1,2,50.0,1,1,548,2,3,2,0,0,0,0,156,0,0,4,2,0,5,2,3,11.813030057420567,1,1,1
20,3,4.454347296253507,9.494466128225186,1,2,1,1,1,0,0,5,2,1,3,3,9,5,2,1,2,0,9,9,4,340.0,3,3,4,4,3,1,6,1234,5,0,464,1698,2,4,1,3,7.437206366871292,0,0,7.437206366871292,1,0,2,0,3,1,3,8,4,1,4,4,2.0,3,3,768,2,3,2,327,64,0,0,0,0,0,4,2,0,2,2,3,12.676076274775909,1,1,1
20,3,4.0943445622221,8.847934753328465,1,2,0,1,1,0,0,8,2,1,3,3,4,6,39,39,0,0,6,7,1,0.0,1,3,2,2,3,1,4,375,1,239,250,864,2,2,1,3,6.761572768804055,0,0,6.761572768804055,0,0,1,0,3,1,2,5,4,0,1,2,20.0,1,2,660,2,3,2,96,0,0,0,0,0,0,4,1,500,11,2,3,11.699405031912846,1,1,1
20,3,4.23410650459726,9.98483709823245,1,2,1,1,1,1,0,16,2,1,3,3,6,9,21,2,2,0,2,7,2,260.0,2,2,2,3,3,1,6,808,5,0,72,880,2,4,1,3,7.426549072397305,0,0,7.426549072397305,1,0,2,0,3,1,2,5,4,1,4,4,21.0,3,2,540,2,3,2,292,44,0,182,0,0,0,4,2,0,12,2,3,12.310432660854417,1,1,1
20,3,4.1588830833596715,8.897545598709327,1,2,0,1,1,0,0,14,2,1,3,3,7,5,2,2,0,0,10,10,4,82.0,2,3,4,3,3,3,6,724,5,0,508,1232,2,4,1,3,7.116394144093465,0,0,7.116394144093465,1,0,2,0,2,1,2,6,4,0,1,4,2.0,2,2,632,2,3,2,132,0,0,0,0,0,0,4,2,0,2,2,3,12.178187442040638,1,1,1
90,3,4.442651256490317,9.347926034928745,1,2,0,1,1,1,0,8,2,1,2,3,5,5,51,51,0,0,10,10,2,95.0,1,3,2,2,3,1,5,0,5,0,1584,1584,2,2,1,3,7.4821189235521155,0,0,7.4821189235521155,1,0,2,0,4,2,1,9,4,0,1,2,41.0,1,3,888,2,3,2,0,25,0,0,0,0,0,4,2,0,7,0,0,11.608235644774552,1,1,1
30,1,3.9512437185814275,8.738735461363474,1,0,0,1,1,0,0,0,2,1,3,1,4,5,84,59,0,0,4,3,1,0.0,1,3,2,2,3,1,2,152,5,0,628,780,2,2,1,2,6.742880635791903,0,360,7.0967213784947605,0,0,1,0,2,1,1,5,4,0,1,2,47.0,1,2,539,2,3,2,0,23,112,0,0,0,0,4,2,0,1,2,3,11.542484267211773,1,1,1
120,3,3.6635616461296463,8.592115117933497,1,2,1,1,1,0,0,20,2,1,4,3,8,5,15,14,0,0,9,9,1,0.0,2,3,4,3,3,1,6,1180,5,0,415,1595,2,4,1,3,7.38770923908104,0,0,7.38770923908104,1,0,2,0,2,1,2,5,4,1,3,4,15.0,2,2,608,2,3,2,237,152,0,0,0,0,0,4,2,0,3,2,3,12.373703486914124,1,1,1
80,3,4.290459441148391,9.168476167877484,1,2,1,1,1,1,0,19,2,1,3,4,7,5,4,4,0,0,10,10,2,442.0,2,3,4,4,3,3,6,786,5,0,82,868,2,4,1,3,7.044032897274685,0,0,7.044032897274685,1,0,2,0,3,1,2,6,4,1,4,4,4.0,3,2,438,2,3,2,160,22,0,0,0,0,0,4,2,0,5,2,3,12.141534124392603,1,1,1
60,3,4.31748811353631,9.341719450032562,1,2,1,1,1,0,0,14,2,1,3,5,7,5,10,9,0,0,10,10,2,202.0,2,3,4,3,3,3,4,252,5,0,901,1153,2,4,1,3,7.050122520269059,878,0,7.616283561580385,0,0,2,1,3,1,2,8,4,1,3,4,10.0,3,2,541,2,3,2,192,84,0,0,0,0,0,4,2,0,7,2,3,12.312682380588432,1,1,1
20,3,4.382026634673881,9.210340371976184,1,2,0,1,1,1,0,6,1,1,3,3,5,6,48,26,2,0,6,5,1,0.0,1,3,2,2,3,1,2,594,5,0,270,864,2,4,1,3,7.042286171939743,0,0,7.042286171939743,1,0,1,0,3,1,1,6,4,1,3,4,48.0,2,1,264,2,3,2,165,0,0,0,0,0,0,0,1,400,3,2,3,11.786001385032646,1,1,1
20,3,4.23410650459726,9.102532419341877,1,2,1,1,1,1,0,6,2,1,3,3,5,5,39,39,0,0,7,7,1,0.0,1,3,4,2,3,1,5,0,5,0,948,948,2,2,1,3,6.854354502255021,0,0,6.854354502255021,0,0,1,0,3,1,1,6,4,0,1,4,39.0,1,1,300,2,3,2,147,0,0,0,0,0,0,4,2,0,5,2,2,11.589886506106357,1,1,1
75,1,4.0943445622221,9.287301413112312,1,2,0,1,1,0,0,4,2,1,3,2,7,7,92,36,0,0,2,1,1,0.0,1,3,1,3,3,2,1,390,5,0,490,880,1,1,0,3,6.779921907472252,888,0,7.477604243197589,0,0,1,1,2,1,1,6,4,2,3,2,92.0,1,2,320,2,3,0,0,341,0,0,0,0,0,4,2,0,10,2,3,12.0015054797889,1,1,1
90,3,4.0943445622221,9.052984561199976,1,2,0,1,1,0,0,8,2,1,2,3,3,4,56,56,0,0,5,6,1,0.0,1,3,2,0,1,0,0,0,0,0,0,0,2,3,0,1,6.946975992135418,0,0,6.946975992135418,0,0,2,0,2,2,1,6,4,0,1,2,57.0,1,2,400,2,3,2,0,0,0,0,0,0,0,4,2,0,7,2,3,11.44571671527678,1,1,1
60,3,4.276666119016055,9.255600503381046,1,2,1,3,1,4,0,13,2,1,3,5,8,5,1,1,0,0,10,10,1,0.0,2,3,4,3,3,1,5,0,5,0,893,893,2,4,1,3,6.803505257608338,900,0,7.496097345175956,0,0,2,1,3,1,2,8,4,1,4,4,1.0,3,3,800,2,3,2,0,116,0,0,0,0,0,4,2,0,6,2,3,12.387977448827787,1,1,1
90,3,4.0943445622221,9.287301413112312,1,2,0,1,1,0,0,5,2,1,2,3,5,5,22,21,0,0,7,7,1,0.0,1,3,2,3,4,4,6,1200,5,0,0,1200,2,2,1,3,7.090076835776092,0,0,7.090076835776092,3,0,3,0,3,1,1,5,4,0,1,0,29.0,0,0,0,0,0,2,120,0,0,0,0,0,0,4,2,0,3,2,1,12.095141084822892,1,1,1
60,3,4.174387269895637,9.139166552521658,1,2,1,1,1,0,0,14,2,1,3,5,7,5,5,5,0,0,10,10,1,0.0,2,3,4,3,3,1,5,0,5,0,864,864,2,4,1,3,6.761572768804055,864,0,7.454719949364001,0,0,2,1,3,1,2,7,4,0,1,4,5.0,2,2,572,2,3,2,187,56,0,0,0,0,0,4,2,0,4,2,3,12.154779351142624,1,1,1
70,1,4.0943445622221,9.169518377455928,1,0,0,1,1,0,0,4,2,1,3,5,5,7,97,5,0,0,2,4,1,0.0,1,2,1,1,2,1,5,0,5,0,264,264,2,4,1,3,6.643789733147672,664,0,7.266827347520591,0,0,2,0,2,1,1,7,4,0,1,2,97.0,1,2,360,2,2,2,270,0,112,0,0,0,0,3,2,0,5,2,0,11.790557201568507,1,1,1
20,3,4.174387269895637,8.81996090128606,1,2,1,1,1,0,0,6,1,1,3,3,6,8,47,12,2,0,6,5,1,0.0,1,2,2,2,3,2,6,832,5,0,80,912,2,3,1,3,6.815639990074331,0,0,6.815639990074331,1,1,1,0,3,1,2,5,4,0,1,2,46.0,1,1,288,2,3,2,168,0,0,0,0,0,0,3,2,0,5,2,3,11.863582336583399,1,1,1
20,3,4.174387269895637,9.041921720351219,1,2,0,1,1,0,0,10,2,1,3,3,7,5,7,6,0,0,10,10,2,108.0,1,3,4,3,3,1,5,0,5,0,1349,1349,2,4,1,3,7.207118856207756,0,0,7.207118856207756,0,0,2,0,3,1,1,6,4,0,1,4,7.0,1,2,539,2,3,2,120,55,0,0,0,0,0,3,2,0,12,2,3,12.095141084822892,1,1,1
80,3,4.248495242049359,9.463896729698588,1,2,1,1,1,0,0,6,2,1,3,4,5,6,46,10,0,0,6,5,1,0.0,1,3,2,3,3,3,4,444,5,0,76,520,2,4,1,3,7.288927694521257,0,0,7.288927694521257,0,1,2,0,3,1,1,6,1,1,3,4,12.0,2,2,480,2,3,2,302,0,0,0,100,0,0,4,2,0,10,2,3,12.072541252905651,1,1,1
120,3,3.713572066704308,8.593227877692234,1,2,1,3,1,0,0,20,2,1,4,3,8,5,15,15,0,0,6,5,1,0.0,2,3,4,3,3,1,6,733,5,0,604,1337,2,3,1,3,7.198183577101943,0,0,7.198183577101943,1,0,2,0,2,1,2,5,4,1,3,4,15.0,2,2,462,2,3,2,96,0,70,168,0,0,0,4,2,0,10,2,3,12.100712129872347,1,1,1
60,3,4.23410650459726,9.100860271357362,1,2,1,1,1,0,0,12,2,1,3,5,8,9,32,12,2,0,10,10,2,289.0,3,2,2,2,4,1,6,575,6,80,487,1142,2,4,1,3,7.069023426578259,1540,0,7.906547232368036,0,1,3,1,4,1,2,11,4,2,3,5,14.0,3,2,831,2,3,2,0,204,0,0,0,0,0,4,2,0,7,2,3,12.610870864650634,1,1,1
60,3,4.23410650459726,9.081938657171658,1,2,1,1,1,0,0,13,2,1,3,5,7,5,9,9,0,0,10,10,1,0.0,2,3,4,3,3,1,6,300,5,0,652,952,2,4,1,3,6.887552571664617,1276,0,7.721348612617949,0,0,2,1,4,1,2,8,4,1,3,5,9.0,3,2,554,2,3,2,224,54,0,0,0,0,0,4,2,0,4,2,3,12.371587084007746,1,1,1
70,1,4.174387269895637,9.367344120785848,1,1,1,1,1,1,0,4,2,1,3,5,7,7,129,6,1,0,5,2,1,0.0,2,3,3,2,2,1,5,0,5,0,1240,1240,1,2,0,3,7.1853870155804165,1320,0,7.878534196140362,0,0,1,1,4,1,2,8,4,1,4,2,59.0,1,4,864,2,3,0,181,0,386,0,0,0,0,4,2,0,5,2,3,12.491172637278908,1,1,1
20,3,4.07753744390572,9.267948684596496,1,2,1,1,1,0,0,22,2,1,3,3,7,5,14,14,2,0,10,10,2,338.0,2,3,4,3,3,1,6,919,5,0,801,1720,2,4,1,3,7.450079569807499,0,0,7.450079569807499,1,0,2,0,3,1,2,7,4,1,3,4,14.0,3,2,527,2,3,2,240,56,154,0,0,0,0,4,2,0,3,2,3,12.46997418931655,1,1,1
50,3,3.912023005428146,9.036582045842716,1,2,0,1,1,0,0,5,2,1,3,1,4,3,64,59,0,0,3,4,1,0.0,1,3,0,0,1,0,0,0,0,0,0,0,0,2,0,1,6.992096427415888,441,0,7.332369205929062,0,0,2,0,4,1,1,9,2,0,1,2,64.0,1,1,240,2,3,0,92,0,185,0,0,0,0,4,2,0,4,2,3,11.49272275765271,1,1,1
50,1,4.007333185232471,9.082507000466299,1,0,0,1,1,1,0,4,2,1,3,1,4,7,100,6,0,0,2,1,1,0.0,1,3,1,2,2,1,5,0,5,0,576,576,2,3,1,3,6.674561391814426,348,0,7.038783541388542,0,0,1,0,3,1,1,7,1,0,1,0,30.0,0,0,0,0,0,0,0,160,0,0,0,0,0,4,2,0,6,2,3,11.477298287327077,1,1,1
60,3,4.23410650459726,8.955448122347393,1,2,0,1,1,0,0,13,4,1,3,5,7,5,4,4,0,0,10,10,1,0.0,2,3,4,3,3,1,5,0,5,0,660,660,2,4,1,3,6.492239835020471,660,0,7.1853870155804165,0,0,2,1,3,1,2,6,4,0,1,4,4.0,3,2,400,2,3,2,0,48,0,0,0,0,0,4,2,0,8,2,3,11.99535161421452,1,1,1
20,3,4.3694478524670215,9.130864170474386,1,2,1,1,1,0,0,14,2,1,3,3,6,5,9,9,0,0,10,10,1,0.0,1,2,4,3,3,4,6,1200,5,0,279,1479,2,4,1,3,7.309212365692763,0,0,7.309212365692763,1,0,2,0,3,1,2,6,4,0,1,4,9.0,2,2,576,2,3,2,168,27,0,0,0,0,0,4,2,0,7,2,3,12.287652632522597,1,1,1
60,3,4.382026634673881,9.234056898593499,1,2,0,1,1,0,0,21,2,1,3,5,8,5,1,1,0,0,10,10,2,178.0,2,3,4,3,3,2,5,0,5,0,1030,1030,2,3,1,3,6.945051063725834,1060,0,7.6487397889562425,0,0,2,1,3,1,3,8,4,1,4,4,1.0,2,3,878,2,3,2,192,52,0,0,0,0,0,4,2,0,3,2,3,12.526342907575106,1,1,1
20,3,4.110873864173311,8.978408314628894,1,2,0,1,1,0,0,8,2,1,3,3,6,8,40,4,0,0,7,7,1,0.0,1,3,2,2,3,1,6,439,3,472,115,1026,2,3,1,3,6.933423025730715,0,0,6.933423025730715,1,0,1,0,3,1,2,5,4,0,1,2,40.0,2,2,440,2,3,2,171,48,0,0,0,0,0,4,2,0,7,2,3,11.957611286231675,1,1,1
160,4,3.5263605246161616,8.080237416216702,1,1,0,1,1,0,0,18,2,1,4,5,6,5,10,10,0,0,4,3,2,894.0,1,3,4,3,3,1,6,381,5,0,348,729,2,3,1,3,6.60934924316738,729,0,7.293697720601438,0,0,2,1,3,1,1,6,4,0,1,2,10.0,1,2,440,2,3,2,0,24,0,0,0,0,0,4,2,0,3,2,3,12.058152515453552,1,1,1
60,3,4.219507705176107,9.284426915328881,1,2,1,1,1,0,0,14,2,1,3,5,8,5,2,2,0,0,10,10,1,0.0,2,3,4,3,3,3,6,20,5,0,846,866,2,4,1,3,6.763884908562435,902,0,7.477604243197589,0,0,2,1,3,1,2,7,4,0,1,4,2.0,2,2,578,2,3,2,144,105,0,0,0,0,0,4,2,0,4,2,3,12.26434155365415,1,1,1
60,3,4.23410650459726,9.360138737064577,1,2,1,1,1,4,0,6,2,1,3,5,6,5,32,32,2,0,6,5,0,328.0,1,3,2,2,3,2,1,438,5,0,234,672,2,2,1,3,6.51025834052315,714,0,7.234177179749849,0,0,2,1,3,1,1,6,4,1,3,4,32.0,3,2,440,2,3,2,335,0,0,0,0,0,0,3,2,0,4,2,0,11.976030352524807,1,1,1
160,4,3.1780538303479458,7.731930721948486,1,1,0,1,1,0,0,18,2,1,1,5,7,5,9,9,0,0,4,3,2,360.0,1,3,4,3,3,1,4,549,5,0,195,744,2,3,1,3,6.6293632534374485,744,0,7.313886831633462,0,0,2,1,3,1,1,6,4,0,1,2,9.0,1,2,440,2,3,2,0,0,0,0,0,0,0,4,2,0,8,2,3,12.097373228606832,1,1,1
60,3,4.174387269895637,9.413852481341165,1,2,1,1,1,0,0,22,2,1,3,5,8,5,12,12,0,0,10,10,2,513.0,2,3,4,3,3,3,3,56,6,64,1198,1318,2,4,1,3,7.191429330036379,1203,0,7.836369760545124,0,0,2,1,4,1,2,9,4,1,3,4,12.0,2,3,752,2,3,2,222,98,0,0,0,0,0,4,2,0,11,2,3,12.577636201962656,1,1,1
20,3,4.248495242049359,9.116029692504942,1,2,0,1,1,0,0,8,2,1,3,3,6,6,50,50,2,0,2,1,1,0.0,1,3,2,2,3,1,1,612,5,0,252,864,2,4,1,3,6.761572768804055,0,0,6.761572768804055,0,0,1,0,2,1,1,5,4,0,1,2,1.0,1,1,300,3,2,2,0,0,0,0,0,0,0,4,1,450,10,2,3,11.755871643580617,1,1,1
30,1,4.0943445622221,8.840869624091395,1,2,0,1,1,2,0,3,1,1,3,3,5,5,85,59,0,0,2,1,1,0.0,1,3,4,2,3,2,3,405,5,0,740,1145,2,2,1,3,7.170888478512505,0,0,7.170888478512505,0,0,1,0,2,1,0,5,3,0,1,2,44.0,1,2,440,2,3,2,0,0,0,0,0,0,0,4,2,0,10,2,3,11.512925464970229,1,1,1
60,4,4.276666119016055,9.064157861798101,1,2,0,1,1,0,0,18,2,1,3,5,7,5,1,1,0,0,10,10,1,0.0,1,3,4,3,3,2,6,24,5,0,732,756,2,4,1,3,6.638567789166521,783,0,7.344072850573066,0,0,2,1,3,1,2,7,4,0,1,4,1.0,1,2,614,2,3,2,169,45,0,0,0,0,0,4,2,0,6,1,3,12.279323107269766,1,1,1
60,3,4.406719247264253,9.151651375627504,1,2,0,1,1,0,0,22,2,1,3,5,8,5,10,10,0,0,10,10,2,673.0,2,3,4,3,3,2,6,1163,5,0,89,1252,2,4,1,3,7.145196134997171,1097,0,7.768533300926033,1,0,2,1,3,1,2,8,4,1,4,4,10.0,2,3,856,2,3,2,0,128,0,0,180,0,0,4,2,0,7,2,3,12.727838209334498,1,1,1
120,3,3.4011973816621555,9.164191715950203,1,2,1,1,1,4,0,11,2,1,4,3,8,5,11,10,2,0,8,8,1,0.0,2,2,4,3,4,3,3,437,4,1057,0,1494,2,4,1,3,7.309212365692763,0,0,7.309212365692763,1,0,1,1,2,1,3,6,4,1,4,4,11.0,3,2,481,2,3,2,0,30,0,0,216,0,0,4,2,0,4,2,3,12.506177237980511,1,1,1
20,3,4.31748811353631,9.587886000086213,1,2,1,1,1,0,0,18,2,1,3,3,9,5,0,0,0,0,10,10,4,284.0,2,3,4,3,3,1,5,0,5,0,1498,1498,2,4,1,3,7.317212408359839,0,0,7.317212408359839,0,0,2,0,2,1,3,6,4,1,4,4,0.0,3,2,592,2,3,2,0,174,0,0,0,0,0,4,2,0,8,3,4,12.484204257170104,1,1,1
60,3,4.382026634673881,9.251578279992428,1,2,0,1,1,0,0,12,2,1,3,5,7,5,22,22,0,0,6,5,2,42.0,1,3,2,3,3,1,6,394,5,0,586,980,2,2,1,3,6.887552571664617,734,0,7.446585099157725,0,0,2,1,3,1,1,7,4,1,3,4,22.0,1,2,496,2,3,2,228,66,156,0,0,0,0,2,1,500,3,2,3,12.188417710291453,1,1,1
50,3,4.31748811353631,9.434123718577732,1,2,1,1,1,0,0,9,2,1,3,1,6,7,68,23,0,0,10,10,1,0.0,1,3,2,3,3,2,4,660,5,0,323,983,2,4,1,3,6.890609120147166,767,0,7.4673710669175595,1,0,2,0,4,1,1,7,2,0,1,4,19.0,1,1,423,2,3,2,245,0,156,0,0,0,0,4,1,1300,7,2,3,11.982929094215963,1,1,1
20,3,4.248495242049359,9.116029692504942,1,2,0,1,1,0,0,14,2,1,3,3,7,5,2,1,2,0,10,10,1,0.0,2,3,4,3,3,1,6,24,5,0,1836,1860,2,4,1,3,7.515344571180436,0,0,7.515344571180436,0,0,2,0,3,1,2,8,4,1,4,4,2.0,3,2,484,2,3,2,120,33,0,0,0,0,0,4,2,0,10,2,3,12.28690119819279,1,1,1
60,3,3.8501476017100584,10.887511696444374,1,2,3,3,1,4,1,20,2,1,3,5,8,5,7,7,2,0,9,4,2,603.0,3,3,4,3,3,4,4,1416,5,0,234,1650,2,4,1,3,7.432483807917119,1589,0,8.095293776844649,1,0,3,1,4,1,3,12,2,1,4,5,7.0,3,3,841,2,3,2,503,36,0,0,210,0,0,4,2,0,6,2,3,13.195613839143922,1,1,1
85,3,4.23410650459726,8.889032571874742,1,2,1,1,1,4,0,6,2,1,3,0,5,5,27,27,2,0,2,1,1,0.0,1,3,2,3,3,3,6,685,5,0,173,858,2,2,1,3,6.754604099487962,0,0,6.754604099487962,1,0,1,0,2,1,1,5,4,0,1,2,26.0,1,2,576,2,3,2,120,0,0,0,0,0,0,4,2,0,4,2,3,11.812289042195847,1,1,1
20,3,4.204692619390966,9.09121894106832,1,2,0,1,1,0,0,5,2,1,3,3,4,5,55,55,0,0,2,1,1,0.0,1,3,2,1,2,1,3,836,5,0,0,836,2,2,1,1,7.106606137727303,0,0,7.106606137727303,0,0,1,0,2,1,1,6,4,0,1,2,55.0,1,2,396,2,3,2,0,0,0,0,0,0,0,4,2,0,4,0,3,11.532728092266408,1,1,1
80,3,4.543294782270004,8.964311948124514,1,2,0,1,1,0,0,5,2,1,3,4,6,5,34,34,0,0,7,7,1,0.0,1,3,2,2,3,3,4,422,1,127,480,1029,2,2,1,3,7.018401799069201,0,0,7.018401799069201,1,0,1,0,3,1,1,6,4,1,3,2,34.0,1,2,672,2,3,2,144,0,0,0,0,0,0,2,2,0,3,2,0,11.580584113444043,1,1,1
20,3,4.248495242049359,9.225228984469933,1,2,0,1,1,0,0,8,1,1,3,3,5,5,49,49,0,0,2,1,1,1.0,1,3,2,2,3,1,1,456,5,0,456,912,2,4,1,2,6.815639990074331,0,0,6.815639990074331,0,0,1,0,2,1,1,5,4,0,1,4,49.0,2,1,275,2,3,2,0,0,0,0,0,0,0,4,2,0,7,0,3,11.648330101976432,1,1,1
